ID,owner_age,personal_income,business_expenses,business_turnover,business_age_years,Target,savings_and_assets,debt_and_repayment,res_to_shocks,access_to_cred
ID_SR9EYY,40.0,50.0,1800.0,2400.0,6.0,Medium,21.058,39.81,139.291,34.221
ID_KDST7O,50.0,70000.0,60000.0,20000.0,3.0,Low,24.732,46.31400000000001,81.20400000000001,33.285
ID_INPFGO,48.0,1500000.0,300000.0,18000000.0,5.0,Low,29.632,46.31400000000001,81.20400000000001,35.157
ID_TNYFM7,42.0,2000.0,700.0,1000.0,1.0,Medium,38.987,47.896,55.542,35.157
ID_215KRG,36.0,50.0,1200.0,1200.0,5.0,Low,22.278,34.896,115.53200000000001,33.285
ID_WGL8I9,39.0,7500.0,7000.0,8200.0,2.0,Medium,38.987,40.08,66.65100000000001,33.285
ID_XEJAXV,54.0,2750.0,8000.0,33000.0,13.0,Low,27.853,39.4,115.53200000000001,35.157
ID_RAUD2Y,30.0,300000.0,260000.0,300000.0,,Low,26.633000000000003,45.63400000000001,80.69200000000001,36.092999999999996
ID_LWNAK2,37.0,1200.0,800.0,1200.0,5.0,Low,17.392,34.536,79.56400000000001,23.438
ID_08P1R3,52.0,2000.0,480.0,1500.0,15.0,Low,20.513,35.196000000000005,80.07600000000001,22.502
ID_DLWY1P,47.0,1000.0,6000.0,5000.0,20.0,Low,18.059,50.478,78.54,22.502
ID_ZNA8NZ,32.0,2700.0,1500.0,50400.0,2.0,High,38.987,32.809,66.132,33.285
ID_ZE1HM3,32.0,,23000.0,27300.0,0.0,Medium,44.554,57.26700000000001,120.56400000000001,35.157
ID_FC9LGY,23.0,2000.0,4500.0,6000.0,0.0,Low,44.554,48.09100000000001,114.674,35.157
ID_EYZQQX,48.0,25000.0,60.0,350.0,5.0,Low,27.853,49.21600000000001,115.53200000000001,37.028999999999996
ID_WTEH6Y,51.0,3000000.0,300000.0,600000.0,7.0,Low,30.299,46.31400000000001,80.69200000000001,33.285
ID_WUJT4F,55.0,3500.0,36000.0,42000.0,10.0,Low,38.987,41.400000000000006,115.02000000000001,33.285
ID_OXC3D1,32.0,50.0,240.0,600.0,1.0,Low,22.278,34.896,115.02000000000001,33.285
ID_9BFIQO,25.0,700.0,2400.0,6000.0,0.0,Low,22.278,34.896,115.53200000000001,34.221
ID_VWKCY2,57.0,,,,10.0,Medium,33.412,34.896,111.905,1.872
ID_1U86AG,39.0,150.0,800.0,950.0,5.0,Medium,17.392,34.536,79.56400000000001,22.502
ID_L7U1P8,43.0,25000.0,26500.0,60000.0,8.0,High,34.079,33.294,66.47800000000001,33.285
ID_6UXV2O,58.0,2000.0,1000.0,7000.0,6.0,Low,17.392,34.536,79.56400000000001,22.502
ID_PYO2M2,44.0,2300.0,2400.0,3000.0,3.0,Medium,44.554,48.09100000000001,66.47800000000001,33.285
ID_UUMTD2,35.0,300.0,63000.0,45000.0,5.0,Low,21.058,34.216,115.02000000000001,34.221
ID_6287FD,27.0,466000.0,300000.0,450000.0,3.0,Low,30.299,45.654,80.69200000000001,35.157
ID_3QSYNU,32.0,100.0,600.0,1200.0,3.0,Medium,33.412,34.896,104.43,34.221
ID_2KBVSI,29.0,15000.0,30000.0,300000.0,5.0,Medium,27.837,48.576,111.732,33.285
ID_WCINVS,43.0,1250000.0,180000.0,15000000.0,4.0,Low,30.299,53.47,81.20400000000001,35.157
ID_6ZSSJN,26.0,4000.0,2770.0,4000.0,1.0,Medium,20.513,39.45,79.218,23.438
ID_EVFPVU,37.0,6000.0,60.0,2500.0,7.0,Low,20.513,35.196000000000005,80.07600000000001,22.502
ID_Z6477D,43.0,5.0,4224.0,420.0,0.0,Low,22.278,34.216,115.53200000000001,34.221
ID_DFPPWC,38.0,3000.0,1000.0,4000.0,3.0,Medium,27.853,48.09100000000001,66.99000000000001,33.285
ID_F5AM9X,45.0,100.0,1440.0,2400.0,10.0,Low,22.278,34.216,115.02000000000001,33.285
ID_LZTWXO,29.0,2000.0,3000.0,3600.0,1.0,Low,38.987,39.4,114.674,33.285
ID_BLC09E,26.0,550000.0,45000.0,6600000.0,4.0,Low,30.299,46.31400000000001,80.69200000000001,33.285
ID_PPHPM0,39.0,1500.0,1100.0,2600.0,5.0,Low,17.392,35.196000000000005,80.07600000000001,22.502
ID_87A40I,53.0,50.0,960.0,2400.0,7.0,Medium,38.979,34.896,55.888,33.285
ID_4QJD7B,29.0,3500.0,6000.0,10000.0,0.0,Low,14.938,27.555,79.218,22.502
ID_BLU27X,38.0,5000.0,5000.0,6400.0,6.0,Low,38.987,47.896,115.02000000000001,35.157
ID_BZ0ND6,35.0,50.0,300.0,240.0,10.0,Medium,38.979,34.896,66.99000000000001,34.221
ID_EHOOKE,44.0,60000.0,25000.0,50000.0,7.0,Low,25.391,45.654,80.69200000000001,33.285
ID_LHMVFU,54.0,120000.0,11000.0,15000.0,5.0,Low,35.874,52.615,119.436,33.285
ID_ZVWE8G,74.0,750.0,250.0,600.0,10.0,Low,27.853,48.09100000000001,115.53200000000001,33.285
ID_6ATBY7,53.0,520000.0,360000.0,6240000.0,2.0,Low,23.512,48.111000000000004,81.20400000000001,33.285
ID_V33YW1,31.0,750000.0,350000.0,25000.0,10.0,Low,30.299,45.654,115.35900000000001,33.285
ID_VRJO59,24.0,150000.0,20800.0,25000.0,1.0,Medium,30.299,45.654,81.20400000000001,33.285
ID_S9D8F1,29.0,300.0,1200.0,4800.0,3.0,Low,33.412,34.896,139.291,34.221
ID_HUO63W,26.0,1000000.0,120000.0,250000.0,8.0,Low,24.732,48.77100000000001,80.69200000000001,33.285
ID_7WUQQ4,43.0,3000.0,370.0,500.0,0.0,Low,22.967,50.478,78.54,22.502
ID_3JDX59,52.0,400.0,2880.0,4800.0,3.0,Medium,22.278,34.216,71.77300000000001,34.221
ID_MG00CR,56.0,25000.0,14900.0,1900.0,10.0,Medium,38.987,55.26700000000001,115.19300000000001,13.591
ID_ZT9D31,24.0,600.0,500.0,750.0,3.0,Low,38.987,40.720000000000006,115.02000000000001,37.028999999999996
ID_D2Q4DB,30.0,170.0,750.0,2200.0,5.0,Low,22.278,34.216,115.02000000000001,34.221
ID_9RYOHC,25.0,4000.0,800.0,1000.0,1.0,Low,20.513,34.536,79.218,22.502
ID_2VKSMH,37.0,800.0,5400.0,7200.0,5.0,Medium,33.412,39.13,63.702,33.285
ID_F4KAN4,52.0,170.0,5000.0,5000.0,7.0,Low,38.979,34.896,115.02000000000001,34.221
ID_XENFRR,70.0,1300.0,700.0,550.0,9.0,Low,20.513,35.196000000000005,80.07600000000001,23.438
ID_F2ELOR,49.0,450.0,11400.0,18000.0,10.0,Medium,38.979,34.216,56.061,33.285
ID_T4Z9XA,29.0,350000.0,1560000.0,4200000.0,5.0,Low,24.732,45.654,81.20400000000001,33.285
ID_21ANLJ,35.0,35.0,3120.0,9000.0,2.0,Low,38.979,39.81,115.70500000000001,34.221
ID_R7Z3UO,23.0,560000.0,420000.0,6720000.0,1.0,Low,23.512,47.431000000000004,81.20400000000001,35.157
ID_WSQPBQ,45.0,60000.0,15000.0,60000.0,15.0,Low,23.512,48.77100000000001,81.20400000000001,35.157
ID_BLWD8M,22.0,2200.0,250.0,400.0,1.0,Low,20.513,26.700000000000003,79.218,22.502
ID_WLOK7G,52.0,1000000.0,2000000.0,3000000.0,25.0,Low,30.299,45.974000000000004,80.69200000000001,35.157
ID_3UV15C,45.0,135000.0,70000.0,1460000.0,3.0,Low,24.732,45.654,80.69200000000001,35.157
ID_LW5R5S,35.0,20.0,,,6.0,Low,22.278,34.216,115.70500000000001,34.221
ID_SNBTI2,50.0,1000.0,3500.0,5000.0,3.0,Low,44.554,41.400000000000006,115.19300000000001,35.157
ID_R0FZAU,45.0,3000.0,4500.0,7000.0,5.0,High,22.945,31.488999999999997,66.47800000000001,33.285
ID_RTQHNO,63.0,800.0,400.0,1200.0,20.0,Medium,20.513,35.196000000000005,80.07600000000001,23.438
ID_XGX57Z,38.0,3000.0,100000.0,115000.0,11.0,High,38.987,55.26700000000001,66.65100000000001,35.157
ID_8D29F8,30.0,500000.0,4000000.0,6000000.0,10.0,Low,25.391,45.63400000000001,81.20400000000001,33.285
ID_EDOBC5,27.0,30.0,1080.0,1800.0,3.0,High,22.278,34.896,66.99000000000001,12.655
ID_8BOR2K,27.0,50000.0,400000.0,600000.0,,Low,24.732,45.974000000000004,81.20400000000001,35.157
ID_PW5K0J,42.0,200.0,1800.0,4000.0,6.0,Medium,38.987,32.809,163.562,33.285
ID_F2L9O9,63.0,100.0,36.0,80.0,1.0,Low,20.513,30.954,79.73,23.438
ID_IT7XXD,39.0,1500.0,2500.0,5000.0,11.0,Medium,44.554,41.985,115.186,33.285
ID_P8HQMA,33.0,500.0,3000.0,15000.0,5.0,Low,27.853,48.09100000000001,115.19300000000001,35.157
ID_LNUKX4,62.0,1000.0,500.0,4000.0,6.0,Low,44.554,48.09100000000001,115.02000000000001,35.157
ID_MQDMJ9,25.0,25000.0,30000.0,5000.0,,Low,30.299,46.31400000000001,80.69200000000001,35.157
ID_PYD819,31.0,200.0,120.0,320.0,1.0,Medium,20.513,35.196000000000005,79.73,23.438
ID_ZUA8QZ,25.0,100.0,1200.0,1200.0,0.0,High,33.412,25.720000000000002,62.29,11.719
ID_Q0J9M4,43.0,8000.0,60000.0,96000.0,6.0,Low,44.554,48.77100000000001,115.02000000000001,35.157
ID_1WJUII,78.0,900.0,190.0,500.0,30.0,Low,26.633000000000003,39.74,115.53200000000001,35.157
ID_C5RQNS,44.0,2000.0,36000.0,60000.0,4.0,Medium,27.853,40.08,66.47800000000001,33.285
ID_V3Q580,49.0,40.0,,,20.0,Low,22.278,25.720000000000002,115.70500000000001,34.221
ID_C6209C,41.0,50.0,10800.0,7200.0,17.0,Low,21.058,34.216,115.02000000000001,34.221
ID_JMGL1R,44.0,4000.0,2000.0,3500.0,4.0,Low,14.938,49.818,79.56400000000001,22.502
ID_PPN74P,58.0,1000.0,300.0,2900.0,2.0,Medium,20.513,34.536,79.56400000000001,23.438
ID_1RBN62,38.0,5000.0,1500.0,2500.0,2.0,Low,14.938,41.321999999999996,80.07600000000001,22.502
ID_G8KP1J,40.0,800.0,6000.0,18000.0,10.0,High,33.412,47.626000000000005,54.864,45.004
ID_Y445AZ,34.0,50.0,360.0,960.0,3.0,Low,38.979,39.81,145.098,34.221
ID_GGN92F,22.0,3000.0,500.0,3000.0,2.0,Low,20.513,34.536,79.218,22.502
ID_HZR4UR,64.0,97.0,550.0,300.0,20.0,Low,20.513,35.196000000000005,80.07600000000001,22.502
ID_B7L8V1,66.0,700.0,3000.0,3000.0,0.0,Medium,43.895,33.294,114.674,33.285
ID_L0PFFT,50.0,240.0,3000.0,6000.0,5.0,Low,22.278,34.896,115.53200000000001,33.285
ID_FD3MWG,34.0,22000.0,5000.0,14000.0,2.0,Low,18.059,54.732,79.73,22.502
ID_R1H61I,38.0,12000.0,4500.0,5000.0,1.0,Low,39.646,48.77100000000001,115.186,35.157
ID_3NM0SX,33.0,97.0,97.0,2500.0,3.0,Low,19.846,63.888000000000005,79.56400000000001,22.502
ID_S8PNNE,45.0,1000.0,2200.0,3400.0,2.0,Medium,44.554,33.489,115.02000000000001,33.285
ID_GH6H7L,38.0,60000.0,360000.0,720000.0,5.0,Low,33.42,46.31400000000001,81.20400000000001,33.285
ID_5TNN41,35.0,,,,4.0,Low,37.759,34.216,81.37700000000001,23.438
ID_BER5XE,21.0,2500000.0,15000000.0,20000000.0,1.0,Low,19.823999999999998,54.150000000000006,80.69200000000001,35.157
ID_PLBXL3,25.0,150000.0,500000.0,80000.0,2.0,Medium,27.178,48.09100000000001,80.69200000000001,33.285
ID_MJL5H1,36.0,97.0,97.0,97.0,0.0,Low,20.513,34.536,79.218,22.502
ID_IYM90P,51.0,600.0,400.0,1000.0,5.0,Medium,49.462,48.77100000000001,115.02000000000001,33.285
ID_S75ELT,38.0,3500.0,925.0,1400.0,6.0,Low,39.646,48.77100000000001,115.02000000000001,35.157
ID_YZC5HS,44.0,4000.0,20000.0,10000.0,2.0,Low,18.059,63.888000000000005,79.218,22.502
ID_KB4J0T,19.0,60.0,360.0,720.0,1.0,Low,21.058,34.896,115.53200000000001,34.221
ID_MM2798,49.0,3000.0,7800.0,20000.0,5.0,Low,18.059,49.818,79.73700000000001,22.502
ID_IB4TCT,65.0,6250.0,3750.0,120000.0,7.0,High,34.079,33.489,66.47800000000001,11.719
ID_MC6STL,55.0,120.0,1080.0,1440.0,2.0,Low,38.979,34.216,115.02000000000001,34.221
ID_GFLIG5,39.0,7000.0,180000.0,320000.0,3.0,Medium,34.079,39.4,71.06700000000001,33.285
ID_BS3VOP,30.0,30000.0,10000.0,30000.0,,Medium,27.186,45.654,81.20400000000001,33.285
ID_FQDULZ,40.0,100.0,720.0,960.0,4.0,Low,21.058,34.896,115.53200000000001,34.221
ID_NI1MKS,54.0,600000.0,65000.0,80000.0,4.0,Medium,19.823999999999998,45.63400000000001,106.18100000000001,33.285
ID_A34MQA,58.0,,7000.0,15000.0,5.0,Medium,38.987,32.169,115.53200000000001,35.157
ID_43U73Z,49.0,4.0,2880.0,4320.0,1.0,Low,22.278,39.81,115.70500000000001,34.221
ID_W71P2Q,51.0,50.0,1632.0,2880.0,0.0,Low,22.278,34.216,115.186,34.221
ID_BLA91J,23.0,900000.0,75000.0,10800000.0,1.0,Low,29.079,54.47,81.20400000000001,33.285
ID_PUZL7R,32.0,130.0,600.0,5100.0,0.0,Low,38.979,34.896,115.53200000000001,34.221
ID_5L4RMV,37.0,2000.0,15600.0,24000.0,3.0,Low,43.895,40.08,115.02000000000001,37.028999999999996
ID_ZE2TBS,55.0,97.0,97.0,97.0,2.0,Medium,11.15,34.536,79.218,22.502
ID_STBRM5,42.0,100000.0,50000.0,3500.0,15.0,Low,24.732,48.111000000000004,81.20400000000001,33.285
ID_IJFZQA,35.0,1000.0,3000.0,4500.0,6.0,Low,45.229,47.45100000000001,115.53200000000001,33.285
ID_AGL58K,77.0,3500.0,400.0,1500.0,20.0,Medium,22.945,40.08,66.65100000000001,33.285
ID_IC5L3U,40.0,160.0,4800.0,4200.0,2.0,Low,38.979,39.81,115.53200000000001,34.221
ID_OMRDE5,43.0,2500.0,48000.0,72000.0,4.0,High,38.987,47.896,66.65100000000001,33.285
ID_CWGK6R,24.0,1600.0,6400.0,8000.0,2.0,Medium,20.513,34.536,79.218,22.502
ID_NF5179,34.0,80.0,480.0,960.0,2.0,Low,21.058,34.216,115.19300000000001,34.221
ID_HY57C3,42.0,100.0,480.0,1200.0,15.0,Low,22.278,34.896,115.02000000000001,34.221
ID_XQERBK,35.0,9000.0,4000.0,7500.0,4.0,Low,38.987,56.587,115.02000000000001,33.285
ID_CW1KAZ,32.0,250.0,1200.0,3000.0,8.0,Low,22.278,34.896,115.02000000000001,34.221
ID_3G19KW,60.0,410000.0,200000.0,5760000.0,,Medium,36.541,64.22800000000001,81.20400000000001,11.719
ID_XEC7I3,43.0,300.0,2400.0,3600.0,3.0,Medium,38.979,34.896,55.888,34.221
ID_1QML5M,41.0,150000.0,800000.0,6000000.0,18.0,Low,19.823999999999998,45.654,80.69200000000001,33.285
ID_X2X18H,51.0,800.0,7000.0,8000.0,1.0,Medium,39.646,56.587,66.644,33.285
ID_257HAY,49.0,100.0,5000.0,240000.0,0.0,Medium,38.979,34.896,66.65100000000001,33.285
ID_F1CLNV,39.0,500.0,350.0,2000.0,7.0,Medium,20.513,34.536,79.56400000000001,22.502
ID_T939AY,51.0,22500.0,10500.0,270000.0,15.0,High,34.079,33.489,66.47800000000001,11.719
ID_RIMQWF,35.0,20.0,1440.0,2400.0,3.0,Medium,38.979,34.896,55.888,34.221
ID_JL6L91,38.0,1000.0,3000.0,5000.0,4.0,Low,34.079,48.576,115.53200000000001,33.285
ID_QTKCD0,33.0,700.0,21000.0,45000.0,5.0,Low,38.987,48.77100000000001,115.02000000000001,33.285
ID_YU8TN8,30.0,480000.0,3000000.0,5760000.0,6.0,Low,24.732,45.63400000000001,81.20400000000001,33.285
ID_566Z23,22.0,5000.0,1000.0,2000.0,1.0,Low,18.059,50.478,79.73700000000001,23.438
ID_YWI7ZW,50.0,3000.0,82000.0,90.0,25.0,Low,18.059,41.321999999999996,79.56400000000001,23.438
ID_UC4AT6,61.0,600.0,12000.0,28800.0,2.0,High,33.412,42.712,46.71,33.285
ID_YN4O5U,21.0,60000.0,150000.0,30000.0,1.0,Low,24.732,44.974000000000004,80.69200000000001,33.285
ID_7YH3Y8,38.0,30000.0,500000.0,1430000.0,15.0,Low,32.753,46.31400000000001,81.20400000000001,33.285
ID_TYLVVL,31.0,800.0,900.0,1800.0,2.0,Low,27.853,39.4,115.02000000000001,35.157
ID_RGNT1J,34.0,150.0,1200.0,9600.0,1.0,Low,22.278,34.896,115.02000000000001,34.221
ID_O0L9LA,67.0,100.0,280.0,700.0,1.0,Low,18.059,49.818,80.07600000000001,22.502
ID_9FDLR8,41.0,8000.0,2800.0,8000.0,4.0,Low,20.513,34.536,79.218,22.502
ID_RW24IV,39.0,750000.0,150000.0,9000000.0,5.0,High,18.604,44.974000000000004,87.09400000000001,33.285
ID_G1KVR6,40.0,4000.0,2000.0,5000.0,13.0,Medium,19.846,55.587,80.07600000000001,22.502
ID_KHDLSZ,27.0,180000.0,16000000.0,20000000.0,4.0,Low,30.299,48.111000000000004,81.20400000000001,33.285
ID_2TE8EC,38.0,2000000.0,600000.0,1500000.0,5.0,High,29.079,21.855999999999998,52.427,33.285
ID_RJKLUM,55.0,50000.0,30000.0,30000.0,15.0,Low,25.421,49.818,79.73700000000001,22.502
ID_AYM9Q1,48.0,450000.0,37500.0,5400000.0,21.0,Low,23.512,54.150000000000006,81.20400000000001,35.157
ID_55PQY3,52.0,900.0,1100.0,10800.0,6.0,Low,38.979,47.626000000000005,145.27100000000002,34.221
ID_E8M1WF,43.0,3000000.0,300000.0,700000.0,7.0,Medium,30.299,48.111000000000004,114.84700000000001,33.285
ID_IHNB2Z,38.0,,5000.0,5000.0,9.0,High,33.412,47.966,63.363,12.655
ID_GJ6HM3,66.0,1500.0,4000.0,6000.0,20.0,Medium,17.392,39.45,80.07600000000001,22.502
ID_6JACY3,27.0,45.0,960.0,1800.0,5.0,Low,21.058,34.216,115.02000000000001,34.221
ID_42Q5IM,20.0,120000.0,640000.0,800000.0,1.0,Low,24.732,45.654,81.20400000000001,35.157
ID_XHIGX1,62.0,1100.0,3500.0,3000.0,10.0,Low,27.853,39.4,115.53200000000001,35.157
ID_3VMK0P,29.0,1018.0,611.0,1018.0,1.0,Medium,20.513,35.196000000000005,79.218,22.502
ID_QUV5F3,44.0,500000.0,1800000.0,3600000.0,,Medium,25.391,45.654,81.20400000000001,33.285
ID_RAW0TW,29.0,700000.0,120000.0,250000.0,12.0,Low,24.732,45.63400000000001,80.69200000000001,33.285
ID_39YR8H,27.0,500.0,90.0,500.0,5.0,Medium,11.15,39.45,80.07600000000001,22.502
ID_7A0KLL,38.0,600000.0,200000.0,250000.0,8.0,Low,30.299,46.31400000000001,81.20400000000001,33.285
ID_LTAGAW,33.0,60.0,,,1.0,Low,33.412,34.216,115.19300000000001,33.285
ID_1IPJJ9,31.0,2100000.0,1000000.0,8500000.0,4.0,High,25.391,31.031999999999996,105.66900000000001,33.285
ID_NSMW5G,61.0,500.0,120.0,300.0,1.0,Low,26.633000000000003,48.77100000000001,115.02000000000001,35.157
ID_WG08QV,61.0,650000.0,1600000.0,3000000.0,14.0,Medium,30.299,62.45100000000001,80.69200000000001,11.719
ID_9SKDGI,60.0,500.0,7000.0,10000.0,4.0,Low,38.987,46.77100000000001,115.53200000000001,33.285
ID_PAT3HK,47.0,30.0,312.0,600.0,10.0,Medium,38.979,26.400000000000002,61.778,33.285
ID_KTOC19,49.0,778000.0,5000000.0,9250000.0,4.0,Medium,29.079,45.63400000000001,81.20400000000001,11.719
ID_KV00I3,42.0,1500.0,6000.0,18000.0,6.0,Medium,33.412,43.392,68.48500000000001,34.221
ID_B0014P,24.0,200.0,2160.0,3000.0,3.0,Low,38.979,34.216,139.803,34.221
ID_I2GKMC,46.0,1000000.0,3700000.0,7200000.0,30.0,Low,23.512,48.09100000000001,81.20400000000001,33.285
ID_O4PYAP,42.0,600.0,50.0,100.0,5.0,Low,20.513,34.536,80.07600000000001,22.502
ID_7HEKDZ,33.0,80000.0,50000.0,100000.0,7.0,Low,24.732,48.77100000000001,80.69200000000001,33.285
ID_UBATPZ,52.0,1000.0,650.0,1000.0,3.0,Medium,20.513,34.536,79.218,22.502
ID_FY1CAG,36.0,450000.0,240000.0,50000.0,11.0,Low,24.732,45.63400000000001,80.69200000000001,33.285
ID_KHP6VC,35.0,180.0,1080.0,2160.0,10.0,Medium,22.278,39.13,66.47800000000001,33.285
ID_MF8YWT,47.0,450000.0,200000.0,330000.0,1.0,Low,23.512,46.31400000000001,80.69200000000001,35.157
ID_D3LS11,65.0,600.0,600.0,1500.0,30.0,Low,27.853,39.4,115.02000000000001,35.157
ID_DT1N0N,28.0,400.0,166.0,900.0,2.0,Medium,17.392,35.196000000000005,80.07600000000001,23.438
ID_CPK7PW,61.0,2000.0,2000.0,100.0,0.0,Medium,27.853,41.305,114.674,35.157
ID_74SSD1,35.0,500.0,800.0,2500.0,2.0,Medium,20.513,34.536,79.218,22.502
ID_U0HYO3,49.0,2348000.0,1500000.0,28080000.0,11.0,Low,29.079,53.47,81.20400000000001,35.157
ID_FLV4BA,44.0,350.0,350.0,600.0,4.0,Medium,20.513,39.45,79.56400000000001,23.438
ID_2UXSSL,66.0,200.0,2000.0,6000.0,1.0,Low,37.759,34.216,115.53200000000001,34.221
ID_PKLYY5,39.0,80.0,320.0,1800.0,2.0,Low,22.278,34.216,115.19300000000001,34.221
ID_9ZIVZG,43.0,15000.0,12000.0,21000.0,0.0,Medium,38.987,47.45100000000001,55.542,35.157
ID_UC8AK2,34.0,60.0,480.0,1200.0,3.0,High,38.979,34.556000000000004,56.4,11.719
ID_RWHHI4,67.0,1000.0,150.0,200.0,8.0,Medium,20.513,35.196000000000005,80.24900000000001,22.502
ID_WPHM5Z,32.0,140000.0,300000.0,420000.0,3.0,Low,24.732,45.654,81.20400000000001,33.285
ID_4ABISC,46.0,1200.0,97.0,550.0,0.0,Medium,11.15,34.536,79.218,22.502
ID_6PJHND,41.0,300000.0,150000.0,220000.0,8.0,Low,30.299,48.111000000000004,80.69200000000001,33.285
ID_CBSLYF,30.0,200.0,30.0,300.0,2.0,Low,20.513,35.196000000000005,79.56400000000001,23.438
ID_S3KKV9,24.0,4000.0,2000.0,48000.0,1.0,Low,38.987,33.489,115.186,33.285
ID_8BKI5P,38.0,60000.0,70000.0,90000.0,9.0,Low,23.512,48.111000000000004,81.20400000000001,35.157
ID_TXCF0K,43.0,1000.0,3500.0,5000.0,3.0,Medium,38.987,47.896,66.65100000000001,33.285
ID_06WF9P,24.0,450.0,1200.0,2400.0,0.0,Medium,37.759,39.81,72.28500000000001,34.221
ID_OHZ01E,27.0,200.0,1440.0,2400.0,4.0,Medium,38.979,34.216,66.99000000000001,34.221
ID_B8MBX1,35.0,160.0,2400.0,3840.0,13.0,Low,37.759,34.896,115.02000000000001,34.221
ID_NOWE0U,26.0,700000.0,500000.0,700000.0,,Low,25.391,53.47,80.69200000000001,13.591
ID_0T2NCN,29.0,150000.0,95000.0,22000.0,1.0,Medium,30.974,47.431000000000004,79.668,13.591
ID_DHQXAH,25.0,130.0,360.0,1560.0,3.0,Low,22.278,34.216,115.19300000000001,34.221
ID_TMBON2,49.0,450.0,3000.0,1800.0,3.0,Medium,38.979,34.896,66.99000000000001,33.285
ID_Z68YU3,39.0,400.0,16800.0,24000.0,1.0,Low,33.412,34.216,115.19300000000001,34.221
ID_A4QP7S,35.0,500.0,2400.0,6000.0,13.0,Medium,38.979,42.712,105.84200000000001,34.221
ID_IXS6LD,25.0,80000.0,100000.0,120000.0,6.0,Low,23.512,46.31400000000001,81.20400000000001,35.157
ID_95G3V2,60.0,500.0,200.0,500.0,20.0,Low,26.633000000000003,56.68200000000001,115.19300000000001,35.157
ID_40FAJP,28.0,300.0,1200.0,4320.0,2.0,Low,38.979,34.216,113.99600000000001,33.285
ID_2OZ54C,23.0,300.0,,,2.0,Low,37.759,34.896,115.19300000000001,34.221
ID_ER90MW,29.0,600.0,700.0,850.0,0.0,Medium,27.853,41.400000000000006,66.47800000000001,33.285
ID_6SPGY5,37.0,500000.0,300000.0,14000000.0,10.0,Low,24.732,46.31400000000001,81.20400000000001,33.285
ID_HY9KDP,22.0,80000.0,70000.0,16000.0,,Low,30.974,48.111000000000004,80.69200000000001,33.285
ID_AQ08DN,25.0,1500.0,300.0,600.0,0.0,Low,27.853,48.77100000000001,114.674,35.157
ID_0MCWWV,27.0,180.0,1680.0,480.0,1.0,Low,22.278,39.81,115.19300000000001,34.221
ID_ERSNUN,52.0,30000.0,44000.0,72000.0,26.0,High,34.079,56.587,52.772999999999996,13.591
ID_6VVWNH,25.0,2900.0,200.0,400.0,0.0,Low,20.513,34.536,79.218,23.438
ID_DCLEDO,40.0,2000.0,400.0,4000.0,9.0,Medium,11.15,34.536,79.56400000000001,22.502
ID_WKC66U,36.0,200.0,1800.0,4200.0,3.0,Medium,38.979,34.896,66.99000000000001,34.221
ID_TG4O4C,51.0,170.0,,,2.0,Low,22.278,34.896,115.53200000000001,33.285
ID_85UVLY,29.0,60000.0,370000.0,450000.0,4.0,Low,30.299,45.63400000000001,80.69200000000001,35.157
ID_AXEQBN,33.0,3450.0,3550.0,84000.0,3.0,High,34.079,32.809,66.47800000000001,11.719
ID_QU7DKN,66.0,500.0,500.0,1500.0,40.0,Low,27.853,39.4,115.02000000000001,35.157
ID_B0KJTW,65.0,36000000.0,1000000.0,36000000.0,5.0,Low,24.732,45.654,80.69200000000001,33.285
ID_QOUQ6T,36.0,14550.0,312000.0,314550.0,4.0,Medium,25.391,55.92700000000001,80.69200000000001,13.591
ID_X9PF16,84.0,1200.0,400.0,200.0,30.0,Low,17.392,34.536,79.56400000000001,22.502
ID_XBWLWM,33.0,1950000.0,600000.0,50000.0,10.0,Low,27.178,45.974000000000004,80.69200000000001,33.285
ID_F90KM3,43.0,8500.0,3000.0,12000.0,5.0,Medium,44.554,48.09100000000001,66.99000000000001,35.157
ID_8YK9CI,18.0,30.0,180.0,480.0,0.0,Low,22.278,34.896,115.53200000000001,34.221
ID_0R095U,48.0,500.0,150.0,300.0,7.0,Low,50.796,41.400000000000006,115.02000000000001,33.285
ID_4BW34S,39.0,16000.0,10000.0,192000.0,,Low,29.079,46.31400000000001,81.20400000000001,35.157
ID_8OSAQ3,63.0,1500.0,290000.0,350000.0,20.0,Medium,38.987,56.92700000000001,66.47800000000001,33.285
ID_5ALIMX,44.0,182000.0,80000.0,2184000.0,3.0,High,33.42,46.31400000000001,105.66900000000001,33.285
ID_BYEE2A,45.0,7500.0,150000.0,180000.0,1.0,High,34.079,57.26700000000001,46.364000000000004,33.285
ID_HGCRKF,23.0,2500.0,700.0,1500.0,6.0,Low,43.334,40.08,115.02000000000001,35.157
ID_G62NGX,33.0,300000.0,1200000.0,3500000.0,6.0,Medium,25.391,46.31400000000001,105.66900000000001,33.285
ID_2BUHBC,29.0,2900.0,7000.0,9900.0,7.0,Medium,38.987,56.587,66.99000000000001,35.157
ID_TAWJ4G,35.0,1000.0,5000.0,8000.0,0.0,Low,32.875,64.05300000000001,114.674,35.157
ID_6HZMZH,34.0,12000.0,40000.0,30000.0,11.0,Low,18.059,49.818,79.56400000000001,22.502
ID_H6GMD4,66.0,1500.0,15000.0,24000.0,13.0,High,38.987,47.896,57.3,33.285
ID_CIGXAX,57.0,300.0,2400.0,3600.0,4.0,Medium,22.278,34.216,55.888,34.221
